Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Raw 17	Raw 18	Raw 19	Raw 20	Raw 21	Raw 22	Raw 23	Raw 24	Raw 25	Raw 26	Raw 27	Raw 28	Raw 29	Raw 30	Raw 31	Raw 32	Raw 33	Raw 34	Raw 35	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Ratio 17	Ratio 18	Ratio 19	Ratio 20	Ratio 21	Ratio 22	Ratio 23	Ratio 24	Ratio 25	Ratio 26	Ratio 27	Ratio 28	Ratio 29	Ratio 30	Ratio 31	Ratio 32	Ratio 33	Ratio 34	Ratio 35	Control Ratio Std	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
SYO-1 Crizotinib	1	1.0	1.0	1.0	0.9665	0.922	0.9839	0.9776	0.9217	1.0453	1.0281	0.9691	1.0062	0.971	0.9527	1.0471	0.9609	0.9225	1.0358	0.9431	0.9098	0.9782	0.848	0.8354	0.8812	0.6056	0.6917	0.6678	0.3359	0.3478	0.3542	0.1247	0.1386	0.1277	-0.0079	-0.009	-0.006	1.0	1.0	1.0	0.9665	0.922	0.9839	0.9776	0.9217	1.0453	1.0281	0.9691	1.0062	0.971	0.9527	1.0471	0.9609	0.9225	1.0358	0.9431	0.9098	0.9782	0.848	0.8354	0.8812	0.6056	0.6917	0.6678	0.3359	0.3478	0.3542	0.1247	0.1386	0.1277	0.0	0.0	0.0	0.0	0.0	6.183664801019542	1.1825093839520942	0.9823295160412046	0.0001	-4.728084298318194	0.7356181963326358	0.033913003936780164	0.9910464379284717	0.03721701531725039	0.0976320110389085	0.009078920508287047	0.02831381082307469	0.7188939393939394	0.35840429554520054	940.8641271612191	8.749212227388118e-28	27.058031048771998	233.83151104919676	19.5352052891951	down
SYO-1 Dabrafenib	1	1.0	1.0	1.0	0.9936	0.95	1.0115	0.9271	0.9261	0.9302	0.9727	0.9097	0.8965	0.9825	0.894	0.8572	0.964	0.8912	0.9048	0.9655	0.878	0.9127	0.9488	0.8284	0.9169	0.9468	0.8411	1.0303	0.9103	0.7909	0.8686	0.9231	0.7782	0.9103	0.8211	0.7659	0.8608	1.0	1.0	1.0	0.9936	0.95	1.0115	0.9271	0.9261	0.9302	0.9727	0.9097	0.8965	0.9825	0.894	0.8572	0.964	0.8912	0.9048	0.9655	0.878	0.9127	0.9488	0.8284	0.9169	0.9468	0.8411	1.0303	0.9103	0.7909	0.8686	0.9231	0.7782	0.9103	0.8211	0.7659	0.8608	0.0	0.0	3.0	0.22392887817111032	0.964245980767173	0.4641908044041839	-0.2639429910671557	0.9083433249479005	0.05116068986757587	0.3691166209208955	24.654241434549228	0.45559462204099	0.049989103948297274	4.097228572559575	0.9076196969696968	0.06442787297263586	4.980119095910338	0.0030132119630026932	2.5209703170074924	0.9325076991321417	0.2581657832004855	
SYO-1 Dacomitinib	1	1.0	1.0	1.0	1.0007	0.9942	1.073	1.0031	0.9993	1.0651	0.986	0.9956	1.037	0.9607	1.0272	1.06	0.9683	0.9833	1.061	0.9607	0.9875	1.0692	0.9485	0.9725	1.0358	0.858	0.8904	0.9162	0.8122	0.8223	0.8375	0.3185	0.2678	0.2758	-0.0139	-0.0103	-0.0067	1.0	1.0	1.0	1.0007	0.9942	1.073	1.0031	0.9993	1.0651	0.986	0.9956	1.037	0.9607	1.0272	1.06	0.9683	0.9833	1.061	0.9607	0.9875	1.0692	0.9485	0.9725	1.0358	0.858	0.8904	0.9162	0.8122	0.8223	0.8375	0.3185	0.2678	0.2758	0.0	0.0	0.0	0.0	0.0	5.666624971884077	2.0662396558864735	0.9992175163552987	0.0001	-4.632604877944065	0.8577652665928142	0.04403376634051107	0.9821680747576984	0.032862890522687906	0.23149635577749508	0.009744354050823719	0.03958338418163931	0.8302071428571428	0.3297535133199019	468.1791116968777	5.359411296297644e-24	23.270882912697335	157.4828646026281	17.432809437153608	down
SYO-1 Dactinomycin	1	1.0	1.0	1.0	0.8357	0.9004	0.9128	0.7875	0.9169	0.9585	0.5078	0.5682	0.7432	0.3571	0.3769	0.2481	0.2492	0.3443	0.1848	0.2754	0.3188	0.1533	0.2308	0.2549	0.2312	0.298	0.2787	0.2942	0.3072	0.2783	0.2913	0.3097	0.2904	0.294	0.3039	0.2778	0.2575	1.0	1.0	1.0	0.8357	0.9004	0.9128	0.7875	0.9169	0.9585	0.5078	0.5682	0.7432	0.3571	0.3769	0.2481	0.2492	0.3443	0.1848	0.2754	0.3188	0.1533	0.2308	0.2549	0.2312	0.298	0.2787	0.2942	0.3072	0.2783	0.2913	0.3097	0.2904	0.294	0.3039	0.2778	0.2575	0.0	0.0	8.795131787123761	2.283663796995374	0.9117623272961849	0.2725232377112706	-1.8755488356857526	0.4032710717450474	0.05685068904242435	0.9524572955081857	0.04612021804013741	0.5952163274281512	0.029413463700512867	0.013382874369609853	0.42473398268398266	0.26099148042286824	170.64311508330138	1.3876412102775043e-18	17.857722810926866	39.44472901530023	10.38578327722749	down
SYO-1 Dasatinib	1	1.0	1.0	1.0	0.9068	0.9293	0.9152	0.903	0.923	0.9443	0.8896	0.8984	0.9425	0.8413	0.8307	0.9222	0.732	0.7889	0.8152	0.6604	0.7177	0.7335	0.6463	0.6235	0.6648	0.5731	0.5825	0.5638	0.5357	0.5203	0.5288	0.428	0.4102	0.4066	0.1919	0.1838	0.1895	1.0	1.0	1.0	0.9068	0.9293	0.9152	0.903	0.923	0.9443	0.8896	0.8984	0.9425	0.8413	0.8307	0.9222	0.732	0.7889	0.8152	0.6604	0.7177	0.7335	0.6463	0.6235	0.6648	0.5731	0.5825	0.5638	0.5357	0.5203	0.5288	0.428	0.4102	0.4066	0.1919	0.1838	0.1895	0.0	0.0	6.029712017408161	0.38017719827893676	0.9656110036756187	0.0001	-1.842160776370941	0.6869601853830442	0.04492979926220188	0.9618308542938896	0.49395548117235283	0.08967530963676487	0.03296942891124657	0.20567890621348553	0.6828629870129871	0.2300033465616287	214.2502906335791	8.54832068164017e-20	19.068119194082318	43.005920865918455	10.802607591163017	down
SYO-1 Dinaciclib	1	1.0	1.0	1.0	0.977	0.9727	0.9964	1.005	0.9659	1.0216	0.9935	0.9777	0.9737	0.9531	0.8294	0.9421	0.3048	0.2878	0.2469	0.2448	0.2809	0.2188	0.2501	0.268	0.2494	0.238	0.3302	0.3128	0.2301	0.3444	0.2907	0.2521	0.332	0.3015	0.2521	0.3423	0.3217	1.0	1.0	1.0	0.977	0.9727	0.9964	1.005	0.9659	1.0216	0.9935	0.9777	0.9737	0.9531	0.8294	0.9421	0.3048	0.2878	0.2469	0.2448	0.2809	0.2188	0.2501	0.268	0.2494	0.238	0.3302	0.3128	0.2301	0.3444	0.2907	0.2521	0.332	0.3015	0.2521	0.3423	0.3217	0.0	0.0	8.14298329331571	5.0080044284866085	0.9843039423219953	0.27786709554157235	-1.8475330912578523	0.5187844059598324	0.03673529285537413	0.9881414512109784	0.04032790882961875	0.9326224909925094	0.012400548045778557	0.009230845355815658	0.5351575757575756	0.33746481967484615	708.8133647330199	3.028746239656292e-26	25.518737112052964	67.75663202020748	13.057373362148295	down
SYO-1 Dovitinib	1	1.0	1.0	1.0	1.093	0.9977	1.0238	1.0464	1.0356	1.032	0.9614	0.981	1.0331	0.9661	1.0261	1.0013	0.9792	0.9842	0.9573	0.8873	0.9437	0.9511	0.8223	0.8396	0.8364	0.5491	0.5485	0.5691	0.3697	0.4168	0.3788	0.1863	0.1793	0.144	-0.0262	-0.0192	-0.0139	1.0	1.0	1.0	1.093	0.9977	1.0238	1.0464	1.0356	1.032	0.9614	0.981	1.0331	0.9661	1.0261	1.0013	0.9792	0.9842	0.9573	0.8873	0.9437	0.9511	0.8223	0.8396	0.8364	0.5491	0.5485	0.5691	0.3697	0.4168	0.3788	0.1863	0.1793	0.144	0.0	0.0	0.0	0.0	0.0	6.267479134081147	0.9181517557673318	1.0179478336603671	0.0001	-3.933834809426302	0.7408258624941474	0.036405968080296766	0.9897254421901098	0.05353920535211841	0.08180191454328097	0.011023674491047455	0.0377178015229342	0.725645670995671	0.35916813264442204	818.812052371578	4.9834116725820616e-27	26.302473234894794	180.84033351844008	18.165679081427218	down
SYO-1 Doxorubicin_Hydrochloride	1	1.0	1.0	1.0	0.9161	0.9458	1.0385	0.8836	0.954	0.9759	0.8694	0.8673	0.9614	0.8262	0.7546	0.874	0.5097	0.5845	0.5541	0.2659	0.3154	0.2901	0.183	0.2052	0.1369	0.119	0.1443	0.1166	0.0953	0.0836	0.1035	0.0795	0.0789	0.1227	0.08	0.0856	0.0638	1.0	1.0	1.0	0.9161	0.9458	1.0385	0.8836	0.954	0.9759	0.8694	0.8673	0.9614	0.8262	0.7546	0.874	0.5097	0.5845	0.5541	0.2659	0.3154	0.2901	0.183	0.2052	0.1369	0.119	0.1443	0.1166	0.0953	0.0836	0.1035	0.0795	0.0789	0.1227	0.08	0.0856	0.0638	0.0	0.0	7.813091312831545	1.1693430456611968	0.9647614442448633	0.09232782592003012	-3.430111056510137	0.45051268319491045	0.034590191689153074	0.9912938575554789	0.033128243330020346	0.09297068552381525	0.014682592534475139	0.011456545249301203	0.4633155844155844	0.3708432614037746	968.4982186983443	6.088005826290072e-28	27.21552494061258	167.1974494365945	17.74961918099223	down
SYO-1 Duvelisib	1	1.0	1.0	1.0	1.0216	1.0312	1.0519	1.0277	0.9857	1.0048	0.9719	0.9868	1.023	0.9621	0.9907	1.0315	0.9795	0.9955	0.9968	0.9762	1.0082	1.0542	0.8463	0.9461	0.9833	0.8133	0.9224	0.9971	0.8102	0.8111	0.9019	0.7377	0.7665	0.8863	0.6614	0.7362	0.6652	1.0	1.0	1.0	1.0216	1.0312	1.0519	1.0277	0.9857	1.0048	0.9719	0.9868	1.023	0.9621	0.9907	1.0315	0.9795	0.9955	0.9968	0.9762	1.0082	1.0542	0.8463	0.9461	0.9833	0.8133	0.9224	0.9971	0.8102	0.8111	0.9019	0.7377	0.7665	0.8863	0.6614	0.7362	0.6652	0.0	0.0	4.6229737779573306	0.44043912976336874	1.0201869653508207	0.21253311208498019	-0.5298291645737394	0.9342400387317549	0.04437694505187934	0.8417591957711869	2.590828239116072	0.25638205913347395	0.021906051243439126	1.2099554848360736	0.9285989177489179	0.11155789525641446	45.21613370017718	8.990480106377333e-12	11.046217115610155	5.133440900794523	2.596294331166495	down
SYO-1 Edicotinib	1	1.0	1.0	1.0	0.9356	0.8429	1.0156	0.9394	0.8786	0.957	0.9192	0.8674	0.9711	0.9369	0.9196	1.0249	0.9292	0.9171	1.0417	0.9252	0.9057	0.9902	0.9421	0.923	1.0187	0.9539	1.0153	1.0581	0.9753	1.0487	1.0799	0.9538	0.9948	0.9944	1.004	1.0909	1.0247	1.0	1.0	1.0	0.9356	0.8429	1.0156	0.9394	0.8786	0.957	0.9192	0.8674	0.9711	0.9369	0.9196	1.0249	0.9292	0.9171	1.0417	0.9252	0.9057	0.9902	0.9421	0.923	1.0187	0.9539	1.0153	1.0581	0.9753	1.0487	1.0799	0.9538	0.9948	0.9944	1.004	1.0909	1.0247	0.0	0.0	6.749131521687754	2.933473230944126	0.9413433709287978	1.0176952391872813	0.025304793619726398	0.9693438139244689	0.04848753767172301	0.33193066624088663	0.3313411530805699	4.625675773436354	0.012080456528226544	0.017729829336082675	0.969729220779221	0.05932672548937517	4.225047797550097	0.007303325208977369	2.136479360276017	0.022860161960862296	-0.0	not
SYO-1 Enasidenib	1	1.0	1.0	1.0	0.9123	0.9414	1.0536	0.9072	0.9617	1.0076	0.9107	1.0109	1.0385	0.9649	0.9692	1.0124	0.9422	0.9553	1.0219	0.961	0.9475	1.0686	0.9552	0.9746	1.0595	0.9121	0.9966	1.027	0.9338	-0.0785	1.0176	0.9702	0.8706	1.0632	0.8528	0.7936	0.8375	1.0	1.0	1.0	0.9123	0.9414	1.0536	0.9072	0.9617	1.0076	0.9107	1.0109	1.0385	0.9649	0.9692	1.0124	0.9422	0.9553	1.0219	0.961	0.9475	1.0686	0.9552	0.9746	1.0595	0.9121	0.9966	1.027	0.9338	0.0	1.0176	0.9702	0.8706	1.0632	0.8528	0.7936	0.8375	0.0	0.0	6.301473678556775	10.0	0.9809068193267337	0.8186124957523366	-0.2887474058459702	0.9366213537075476	0.15966457084949648	0.17191360180029502	25.976505060358225	1999.3159753320144	0.03623918698841836	0.06939345670249368	0.9362025974025975	0.17545803036417326	1.7647484108512952	0.18465749406872925	0.7336330624150992	0.6011578637659291	0.10406889489439995	
SYO-1 Encorafenib	1	1.0	1.0	1.0	0.9284	1.0144	1.022	0.9703	1.0049	1.0013	0.9498	0.9854	0.9799	0.944	0.9928	1.0189	0.9996	1.0015	1.0086	0.9575	1.0224	1.011	1.0133	1.0263	1.0135	0.9995	1.0562	1.0104	0.9686	1.0322	0.9646	0.818	0.8987	0.913	0.8165	0.7679	0.8703	1.0	1.0	1.0	0.9284	1.0144	1.022	0.9703	1.0049	1.0013	0.9498	0.9854	0.9799	0.944	0.9928	1.0189	0.9996	1.0015	1.0086	0.9575	1.0224	1.011	1.0133	1.0263	1.0135	0.9995	1.0562	1.0104	0.9686	1.0322	0.9646	0.818	0.8987	0.913	0.8165	0.7679	0.8703	0.0	0.0	5.579818906316026	3.099858232325596	0.9973939685264629	0.817695083982943	-0.28539744702196335	0.975465050712279	0.03139806542505081	0.7740249208590663	0.08819831642052718	1.8297662896444364	0.00674583644816378	0.02226092958884162	0.9703989177489176	0.06605089042509912	29.115816995157058	1.0984046803275784e-09	8.959237625228594	1.8836617349092317	0.8047425146881627	not
SYO-1 Ensartinib	1	1.0	1.0	1.0	1.0106	1.0054	1.0496	0.9669	1.0291	1.0301	0.9821	1.0228	1.0015	0.9957	1.012	0.9822	1.0089	1.0308	1.0156	0.9672	0.9851	0.9918	0.905	0.8906	0.9865	0.9183	0.882	0.9288	0.6287	0.6309	0.6352	0.185	0.1767	0.1633	-0.0461	-0.0478	-0.0357	1.0	1.0	1.0	1.0106	1.0054	1.0496	0.9669	1.0291	1.0301	0.9821	1.0228	1.0015	0.9957	1.012	0.9822	1.0089	1.0308	1.0156	0.9672	0.9851	0.9918	0.905	0.8906	0.9865	0.9183	0.882	0.9288	0.6287	0.6309	0.6352	0.185	0.1767	0.1633	0.0	0.0	0.0	0.0	0.0	5.836163044560306	1.7867964088450354	0.9950242410116142	0.0001	-5.01134301553705	0.8190014354505872	0.03010007851729745	0.992434922396651	0.024577203766868488	0.1481132713752946	0.006946570392062969	0.025942572549132906	0.7947878787878787	0.34606761956689797	1115.0841395342793	1.040715327088455e-28	27.98266804933861	269.7430883627469	20.30023175318848	down
SYO-1 Entrectinib	1	1.0	1.0	1.0	0.985	1.043	1.0513	1.0037	1.0258	0.9654	0.9779	1.0289	1.0489	0.9246	0.9714	0.964	0.964	0.9699	1.0041	0.9214	0.9752	0.9464	0.9011	0.9286	0.9443	0.8342	0.8707	0.8475	0.7644	0.7624	0.7681	0.5029	0.5326	0.5528	-0.0185	-0.0131	-0.011	1.0	1.0	1.0	0.985	1.043	1.0513	1.0037	1.0258	0.9654	0.9779	1.0289	1.0489	0.9246	0.9714	0.964	0.964	0.9699	1.0041	0.9214	0.9752	0.9464	0.9011	0.9286	0.9443	0.8342	0.8707	0.8475	0.7644	0.7624	0.7681	0.5029	0.5326	0.5528	0.0	0.0	0.0	0.0	0.0	5.526236304212239	1.596081507476098	0.9667872859851739	0.0001	-3.0326465689457356	0.8526834987843124	0.0631291980693609	0.9529678258964798	0.08971760883164678	0.35469951021597207	0.014402536216467218	0.10970100619930688	0.8239127705627705	0.2910952318104798	172.22929898088802	1.2394283286395563e-18	17.90677858174513	61.68240683657508	12.583886283866155	down
SYO-1 Enzastaurin	1	1.0	1.0	1.0	1.0221	1.041	1.0559	1.0243	1.0181	1.0063	0.9728	0.9747	1.05	0.9975	1.0003	0.9972	0.956	0.9582	0.9996	1.0108	0.9667	0.9906	0.9208	0.9998	0.9558	0.93	1.0121	1.0069	1.0238	0.9832	1.0116	0.99	0.9491	0.9414	0.9579	0.911	0.9179	1.0	1.0	1.0	1.0221	1.041	1.0559	1.0243	1.0181	1.0063	0.9728	0.9747	1.05	0.9975	1.0003	0.9972	0.956	0.9582	0.9996	1.0108	0.9667	0.9906	0.9208	0.9998	0.9558	0.93	1.0121	1.0069	1.0238	0.9832	1.0116	0.99	0.9491	0.9414	0.9579	0.911	0.9179	0.0	0.0	3.3606528821540422	0.171937004942784	1.0311290783406621	0.7870320596092701	-0.07802711348062343	0.9866234279879392	0.029954611656752513	0.33879708316534296	21.556538148838946	0.2997240695189623	0.031370507365546814	1.2519191245431849	0.9866705627705629	0.03683853447605785	4.355714757207923	0.006242242917129487	2.2046593347549304	0.16439913212564308	0.000562691007856861	not
SYO-1 Erdafitinib	1	1.0	1.0	1.0	0.8681	1.0043	0.9273	0.7212	0.8975	0.8222	0.6657	0.8179	0.7183	0.5999	0.7702	0.6514	0.509	0.6789	0.5758	0.467	0.5723	0.5175	0.4334	0.4556	0.4635	0.3846	0.4069	0.3965	0.3499	0.3421	0.334	0.2319	0.2446	0.2671	-0.0154	-0.0103	-0.007	1.0	1.0	1.0	0.8681	1.0043	0.9273	0.7212	0.8975	0.8222	0.6657	0.8179	0.7183	0.5999	0.7702	0.6514	0.509	0.6789	0.5758	0.467	0.5723	0.5175	0.4334	0.4556	0.4635	0.3846	0.4069	0.3965	0.3499	0.3421	0.334	0.2319	0.2446	0.2671	0.0	0.0	0.0	0.0	0.0	7.304348934074523	0.3190658904076223	1.0187569418489049	0.0001	-2.6584718208386064	0.5215265893279457	0.07479850069156603	0.9233355295474641	0.42179662826084113	0.08168390293406787	0.07415978533959687	0.14234061859254435	0.5249452380952381	0.2702415472632096	102.452572975406	6.627389978005448e-16	15.178657473303165	40.507571010328604	10.5135367629924	down
SYO-1 Erlotinib	1	1.0	1.0	1.0	0.968	1.0038	1.0247	1.0185	0.9755	0.999	0.9856	0.9314	1.016	0.9921	0.9268	1.0172	1.0116	0.936	0.9992	0.9901	0.9931	0.9843	0.9997	0.9301	0.9708	0.9728	0.9754	1.0238	0.9452	0.979	0.9628	0.932	0.8915	0.9378	0.7264	0.6795	0.7646	1.0	1.0	1.0	0.968	1.0038	1.0247	1.0185	0.9755	0.999	0.9856	0.9314	1.016	0.9921	0.9268	1.0172	1.0116	0.936	0.9992	0.9901	0.9931	0.9843	0.9997	0.9301	0.9708	0.9728	0.9754	1.0238	0.9452	0.979	0.9628	0.932	0.8915	0.9378	0.7264	0.6795	0.7646	0.0	0.0	4.683375364955981	1.3898818711275533	0.98541709634668	0.0001	-0.46794594583964605	0.965425439598152	0.02794568184500785	0.8761943852844994	2.4276935936433417	1.2443524175500347	0.006442781934622717	4.981977513650858	0.9552666666666666	0.0794238680561043	60.15806712397078	3.4805906288084366e-13	12.458347053447806	4.720167989921357	2.3911696862094574	down
SYO-1 Evobrutinib	1	1.0	1.0	1.0	1.0145	1.0216	1.0175	1.0376	1.0389	0.9937	1.0395	1.0476	1.0144	1.0366	1.0228	1.0107	1.0409	1.0468	0.9887	1.0094	0.9928	0.991	0.9539	1.0023	1.0193	0.9728	1.0062	1.0017	0.9453	1.0063	0.9427	0.926	0.9601	0.9729	0.8484	0.8743	0.9601	1.0	1.0	1.0	1.0145	1.0216	1.0175	1.0376	1.0389	0.9937	1.0395	1.0476	1.0144	1.0366	1.0228	1.0107	1.0409	1.0468	0.9887	1.0094	0.9928	0.991	0.9539	1.0023	1.0193	0.9728	1.0062	1.0017	0.9453	1.0063	0.9427	0.926	0.9601	0.9729	0.8484	0.8743	0.9601	0.0	0.0	3.0	0.4063027251694108	1.0257514041110622	0.07918491596421078	-0.1528609988407446	0.9957514108232791	0.024902659158773145	0.6997024958889427	14.317840808057017	0.41262547399140337	0.012708618058433754	9.58143087748689	0.9932160173160173	0.04544468101960967	19.80698375261828	5.609735238874103e-08	7.251057635536958	0.6513750710799603	0.12468684848665287	not
SYO-1 Fasudil	1	1.0	1.0	1.0				0.912	0.9631	0.9743	0.9562	1.0007	0.996	0.919	0.9493	0.9937	0.9518	0.942	0.9516	0.9366	0.9489	1.0047	0.9502	0.9432	0.9694	0.9611	0.988	1.0008	0.8912	1.0134	1.0061	0.9563	0.964	0.9833	0.869	0.9184	0.9176	1.0	1.0	1.0				0.912	0.9631	0.9743	0.9562	1.0007	0.996	0.919	0.9493	0.9937	0.9518	0.942	0.9516	0.9366	0.9489	1.0047	0.9502	0.9432	0.9694	0.9611	0.988	1.0008	0.8912	1.0134	1.0061	0.9563	0.964	0.9833	0.869	0.9184	0.9176	0.0	0.0	5.2328841268722694	9.998587164636307	0.9646306622755718	0.9013600958510658	-0.14935151324196025	0.961194944179093	0.029616706295749598	0.28687046957976137	113141.33472794968	4588756.783493194	0.006765912934478347	1497.183317887295	0.9587909523809525	0.035072660616491946	3.118399929297652	0.0317743922727521	1.4979227471504855	0.392735051912562	0.034648587971529865	not
SYO-1 Fedratinib	1	1.0	1.0	1.0	0.9462	1.0247	0.9757	0.854	0.9972	0.9782	0.8381	0.9812	1.0043	0.9171	0.9063	0.9755	0.8388	0.9384	0.9178	0.8441	0.8158	0.8704	0.696	0.7267	0.8225	0.4354	0.5291	0.5232	0.1232	0.1416	0.131	-0.0195	-0.0156	-0.0127	-0.0213	-0.0161	-0.0142	1.0	1.0	1.0	0.9462	1.0247	0.9757	0.854	0.9972	0.9782	0.8381	0.9812	1.0043	0.9171	0.9063	0.9755	0.8388	0.9384	0.9178	0.8441	0.8158	0.8704	0.696	0.7267	0.8225	0.4354	0.5291	0.5232	0.1232	0.1416	0.131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.448910664558	1.3745531165911842	0.9350254546682285	0.0001	-6.712468795075982	0.650384044553707	0.05106734219304737	0.9822514060113899	0.04379399026191727	0.1660671056912014	0.013726574613080465	0.028835599223156632	0.6354727272727272	0.3833440150467253	470.4716285289461	5.0430975479871186e-24	23.297302631257324	208.81080869757324	18.930963821770376	down
SYO-1 Filgotinib	1	1.0	1.0	1.0	1.0093	1.0076	0.9588	1.0237	0.9495	1.0122	0.9908	0.91	0.9716	0.9526	0.964	0.9931	0.914	0.8522	0.9541	0.8691	0.9001	0.9411	0.8508	0.8573	0.9088	0.8144	0.8546	0.8588	0.7765	0.7892	0.7881	0.7261	0.7156	0.7297	0.5584	0.5179	0.5776	1.0	1.0	1.0	1.0093	1.0076	0.9588	1.0237	0.9495	1.0122	0.9908	0.91	0.9716	0.9526	0.964	0.9931	0.914	0.8522	0.9541	0.8691	0.9001	0.9411	0.8508	0.8573	0.9088	0.8144	0.8546	0.8588	0.7765	0.7892	0.7881	0.7261	0.7156	0.7297	0.5584	0.5179	0.5776	0.0	0.0	4.59150332663676	0.40614266807660226	0.9860794456329816	0.0001	-0.7707166036549487	0.8728089504120444	0.033737831575001	0.9337290376554189	1.7634536223291273	0.15154991321436706	0.01866397262120753	0.9282544618680015	0.86652987012987	0.13105976228222935	119.76948346106197	1.0169130219153928e-16	15.992716191342332	11.683743686770988	5.150465361824555	down
SYO-1 Fostamatinib	1	1.0	1.0	1.0	0.9165	0.9802	0.9965	0.9048	0.9818	0.9724	0.9208	0.9828	1.0035	0.9319	0.9773	0.9641	0.9379	0.9846	0.9746	0.8917	0.9167	0.958	0.8385	0.9176	0.9808	0.626	0.6673	0.6739	0.3654	0.3914	0.3811	0.1971	0.2336	0.2278	0.1692	0.1783	0.154	1.0	1.0	1.0	0.9165	0.9802	0.9965	0.9048	0.9818	0.9724	0.9208	0.9828	1.0035	0.9319	0.9773	0.9641	0.9379	0.9846	0.9746	0.8917	0.9167	0.958	0.8385	0.9176	0.9808	0.626	0.6673	0.6739	0.3654	0.3914	0.3811	0.1971	0.2336	0.2278	0.1692	0.1783	0.154	0.0	0.0	6.262408245855144	1.4431085320621397	0.9630316559813387	0.16235776480057193	-2.5207915029536925	0.7503533269469334	0.0325739389424525	0.9888407298055747	0.0330905940339501	0.13415326873862984	0.008351453103722734	0.020613206081612927	0.7389149350649351	0.3083638732172786	753.2375307162907	1.416171611328576e-26	25.84888411575847	104.23776750350318	15.26840103592082	down
SYO-1 Fruquintinib	1	1.0	1.0	1.0	1.0556	0.9973	0.9852	1.037	1.0324	1.0314	1.0095	0.9637	0.9388	0.887	0.9811	1.0196	0.8861	0.9145	0.9634	0.8889	0.8971	0.9672	0.7647	0.8515	0.8346	0.644	0.6321	0.6778	0.4302	0.5355	0.5297	0.3792	0.4078	0.4629	0.3617	0.3856	0.4579	1.0	1.0	1.0	1.0556	0.9973	0.9852	1.037	1.0324	1.0314	1.0095	0.9637	0.9388	0.887	0.9811	1.0196	0.8861	0.9145	0.9634	0.8889	0.8971	0.9672	0.7647	0.8515	0.8346	0.644	0.6321	0.6778	0.4302	0.5355	0.5297	0.3792	0.4078	0.4629	0.3617	0.3856	0.4579	0.0	0.0	6.519626971839805	0.9085437726421317	0.9952912980087248	0.36252364914447877	-1.3665782706654026	0.7911695741340392	0.04109912261941942	0.9695588191527403	0.08374313251505575	0.1356602193244598	0.013219164320354608	0.03317442843080308	0.785953896103896	0.23557454261413957	270.76115987806884	4.781513181596759e-21	20.32043464263024	32.940933561437426	9.531649580807116	down
SYO-1 GSK-3145095	1	1.0	1.0	1.0	0.9784	0.9531	1.0245	0.9896	1.0026	1.0301	0.9562	0.9796	1.05	0.9802	0.989	1.0187	0.9396	1.0389	1.0425	1.0007	1.026	0.9903	0.9451	1.0219	1.0697	0.974	1.01	1.0369	0.9522	1.074	1.0436	0.9669	1.0632	1.0796	1.0283	1.0162	1.0558	1.0	1.0	1.0	0.9784	0.9531	1.0245	0.9896	1.0026	1.0301	0.9562	0.9796	1.05	0.9802	0.989	1.0187	0.9396	1.0389	1.0425	1.0007	1.026	0.9903	0.9451	1.0219	1.0697	0.974	1.01	1.0369	0.9522	1.074	1.0436	0.9669	1.0632	1.0796	1.0283	1.0162	1.0558	0.0	0.0	5.5512971336145895	0.38859812304403074	0.9940830797689291	1.063221564367436	0.05242961033803676	1.009428337123032	0.035971179552772986	0.12580072564230793	8.806607473923108	1.2631394430291876	0.023764200480753374	0.2747969155821123	1.0097993506493508	0.03847279118066994	1.2233732604961731	0.3833242999301693	0.41643364880963263	0.06706461453003308	-0.0	not
